0,0.012758
9.7656e-05,0.013116
0.00019531,0.014742
0.00029297,0.031403
0.00039063,0.031345
0.00048828,0.031977
0.00058594,0.032551
0.00068359,0.033641
0.00078125,0.027042
0.00087891,0.029022
0.00097656,0.029465
0.0010742,0.030082
0.0011719,0.031709
0.0012695,0.028055
0.0013672,0.029745
0.0014648,0.03013
0.0015625,0.03063
0.0016602,0.030347
0.0017578,0.0307
0.0018555,0.031079
0.0019531,0.031458
0.0020508,0.031089
0.0021484,0.030943
0.0022461,0.031144
0.0023438,0.031224
0.0024414,0.031314
0.0025391,0.031414
0.0026367,0.031511
0.0027344,0.031714
0.002832,0.031726
0.0029297,0.031791
0.0030273,0.031801
0.003125,0.031793
0.0032227,0.031989
0.0033203,0.031979
0.003418,0.032007
0.0035156,0.032009
0.0036133,0.032056
0.0037109,0.032221
0.0038086,0.032201
0.0039063,0.032236
0.0040039,0.032235
0.0041016,0.032278
0.0041992,0.032431
0.0042969,0.032412
0.0043945,0.032437
0.0044922,0.032436
0.0045898,0.032485
0.0046875,0.032616
0.0047852,0.032603
0.0048828,0.032636
0.0049805,0.032631
0.0050781,0.032676
0.0051758,0.032798
0.0052734,0.032787
0.0053711,0.032809
0.0054687,0.032813
0.0055664,0.032858
0.0056641,0.032963
0.0057617,0.03295
0.0058594,0.032978
0.005957,0.032983
0.0060547,0.033029
0.0061523,0.033125
0.00625,0.033113
0.0063477,0.033142
0.0064453,0.033147
0.006543,0.033192
0.0066406,0.033279
0.0067383,0.033268
0.0068359,0.033301
0.0069336,0.033305
0.0070312,0.033352
0.0071289,0.033432
0.0072266,0.033421
0.0073242,0.033452
0.0074219,0.033459
0.0075195,0.033506
0.0076172,0.033575
0.0077148,0.033568
0.0078125,0.033599
0.0079102,0.033608
0.0080078,0.033656
0.0081055,0.033718
0.0082031,0.033712
0.0083008,0.033743
0.0083984,0.033753
0.0084961,0.033802
0.0085937,0.033857
0.0086914,0.033853
0.0087891,0.033885
0.0088867,0.033897
0.0089844,0.033945
0.009082,0.033994
0.0091797,0.033991
0.0092773,0.034024
0.009375,0.034036
0.0094727,0.034087
0.0095703,0.034129
0.009668,0.034127
0.0097656,0.034161
0.0098633,0.034175
0.0099609,0.034223
0.010059,0.034261
0.010156,0.034262
0.010254,0.034296
0.010352,0.03431
0.010449,0.034359
0.010547,0.034392
0.010645,0.034393
0.010742,0.034428
0.01084,0.034443
0.010937,0.034492
0.011035,0.03452
0.011133,0.035445
0.01123,0.034557
0.011328,0.034572
0.011426,0.034622
0.011523,0.034646
0.011621,0.034648
0.011719,0.034683
0.011816,0.034701
0.011914,0.03475
0.012012,0.03477
0.012109,0.034774
0.012207,0.034809
0.012305,0.034827
0.012402,0.034876
0.0125,0.034892
0.012598,0.034897
0.012695,0.034933
0.012793,0.034951
0.012891,0.035001
0.012988,0.035014
0.013086,0.035018
0.013184,0.035055
0.013281,0.035073
0.013379,0.035124
0.013477,0.035133
0.013574,0.035139
0.013672,0.035176
0.01377,0.035194
0.013867,0.035244
0.013965,0.03525
0.014062,0.035256
0.01416,0.035293
0.014258,0.035312
0.014355,0.035363
0.014453,0.035366
0.014551,0.035372
0.014648,0.03541
0.014746,0.035429
0.014844,0.035479
0.014941,0.035479
0.015039,0.035487
0.015137,0.035524
0.015234,0.035544
0.015332,0.035594
0.01543,0.035592
0.015527,0.0356
0.015625,0.035637
0.015723,0.035658
0.01582,0.035708
0.015918,0.035703
0.016016,0.035711
0.016113,0.035749
0.016211,0.03577
0.016309,0.03582
0.016406,0.035812
0.016504,0.035821
0.016602,0.03586
0.016699,0.035881
0.016797,0.035931
0.016895,0.035921
0.016992,0.03593
0.01709,0.035968
0.017187,0.03599
0.017285,0.036039
0.017383,0.036027
0.01748,0.036037
0.017578,0.036075
0.017676,0.036097
0.017773,0.036147
0.017871,0.036133
0.017969,0.036143
0.018066,0.036181
0.018164,0.036203
0.018262,0.036253
0.018359,0.036237
0.018457,0.036247
0.018555,0.036286
0.018652,0.036308
0.01875,0.036357
0.018848,0.036339
0.018945,0.03635
0.019043,0.036389
0.019141,0.036411
0.019238,0.036461
0.019336,0.036441
0.019434,0.036453
0.019531,0.036491
0.019629,0.036514
0.019727,0.036563
0.019824,0.036542
0.019922,0.036554
0.02002,0.036592
0.020117,0.036615
0.020215,0.036664
0.020313,0.036642
0.02041,0.036654
0.020508,0.036692
0.020605,0.036715
0.020703,0.036764
0.020801,0.03674
0.020898,0.036752
0.020996,0.03679
0.021094,0.036813
0.021191,0.036863
0.021289,0.036837
0.021387,0.036849
0.021484,0.036888
0.021582,0.036911
0.02168,0.03696
0.021777,0.036933
0.021875,0.036946
0.021973,0.036984
0.02207,0.037007
0.022168,0.037056
0.022266,0.037028
0.022363,0.037041
0.022461,0.03708
0.022559,0.037103
0.022656,0.037152
0.022754,0.037122
0.022852,0.037136
0.022949,0.037174
0.023047,0.037198
0.023145,0.037246
0.023242,0.037216
0.02334,0.037229
0.023438,0.037268
0.023535,0.037291
0.023633,0.03734
0.02373,0.037308
0.023828,0.037322
0.023926,0.03736
0.024023,0.037384
0.024121,0.037432
0.024219,0.037399
0.024316,0.037413
0.024414,0.037451
0.024512,0.037475
0.024609,0.037524
0.024707,0.037489
0.024805,0.037504
0.024902,0.037542
0.025,0.037566
0.025098,0.037614
0.025195,0.037579
0.025293,0.037593
0.025391,0.037631
0.025488,0.037655
0.025586,0.037703
0.025684,0.037668
0.025781,0.037682
0.025879,0.03772
0.025977,0.037745
0.026074,0.037792
0.026172,0.037756
0.02627,0.03777
0.026367,0.037808
0.026465,0.037833
0.026563,0.037881
0.02666,0.037843
0.026758,0.037858
0.026855,0.037896
0.026953,0.03792
0.027051,0.037968
0.027148,0.037929
0.027246,0.037944
0.027344,0.037982
0.027441,0.038006
0.027539,0.038054
0.027637,0.038015
0.027734,0.03803
0.027832,0.038067
0.02793,0.038092
0.028027,0.038139
0.028125,0.038099
0.028223,0.038114
0.02832,0.038152
0.028418,0.038177
0.028516,0.038224
0.028613,0.038183
0.028711,0.038198
0.028809,0.038236
0.028906,0.038261
0.029004,0.038308
0.029102,0.038267
0.029199,0.038282
0.029297,0.03832
0.029395,0.038344
0.029492,0.038391
0.02959,0.038349
0.029688,0.038365
0.029785,0.038402
0.029883,0.038427
0.02998,0.038474
0.030078,0.038431
0.030176,0.038447
0.030273,0.038484
0.030371,0.038509
0.030469,0.038555
0.030566,0.038512
0.030664,0.038528
0.030762,0.038565
0.030859,0.03859
0.030957,0.038636
0.031055,0.038593
0.031152,0.038608
0.03125,0.038646
0.031348,0.03867
0.031445,0.038717
0.031543,0.038672
0.031641,0.038688
0.031738,0.038726
0.031836,0.03875
0.031934,0.038796
0.032031,0.038752
0.032129,0.038768
0.032227,0.038805
0.032324,0.03883
0.032422,0.038876
0.03252,0.03883
0.032617,0.038846
0.032715,0.038884
0.032813,0.038908
0.03291,0.038954
0.033008,0.038909
0.033105,0.038925
0.033203,0.038962
0.033301,0.038987
0.033398,0.039032
0.033496,0.038986
0.033594,0.039002
0.033691,0.039039
0.033789,0.039064
0.033887,0.039109
0.033984,0.039063
0.034082,0.039079
0.03418,0.039116
0.034277,0.039141
0.034375,0.039186
0.034473,0.039139
0.03457,0.039155
0.034668,0.039192
0.034766,0.039217
0.034863,0.039262
0.034961,0.039214
0.035059,0.039231
0.035156,0.039268
0.035254,0.039292
0.035352,0.039338
0.035449,0.03929
0.035547,0.039306
0.035645,0.039343
0.035742,0.039367
0.03584,0.039412
0.035938,0.039364
0.036035,0.039381
0.036133,0.039417
0.03623,0.039442
0.036328,0.039487
0.036426,0.039438
0.036523,0.039455
0.036621,0.039491
0.036719,0.039516
0.036816,0.039561
0.036914,0.039512
0.037012,0.039528
0.037109,0.039565
0.037207,0.039589
0.037305,0.039634
0.037402,0.039585
0.0375,0.039601
0.037598,0.039638
0.037695,0.039662
0.037793,0.039707
0.037891,0.039657
0.037988,0.039674
0.038086,0.03971
0.038184,0.039735
0.038281,0.039779
0.038379,0.039729
0.038477,0.039746
0.038574,0.039782
0.038672,0.039807
0.03877,0.039851
0.038867,0.039801
0.038965,0.039817
0.039063,0.039853
0.03916,0.039878
0.039258,0.039922
0.039355,0.039872
0.039453,0.039889
0.039551,0.039925
0.039648,0.039949
0.039746,0.039993
0.039844,0.039942
0.039941,0.039959
0.040039,0.039995
0.040137,0.04002
0.040234,0.040063
0.040332,0.040013
0.04043,0.040029
0.040527,0.040065
0.040625,0.04009
0.040723,0.040133
0.04082,0.040082
0.040918,0.040099
0.041016,0.040135
0.041113,0.040159
0.041211,0.040202
0.041309,0.040151
0.041406,0.040168
0.041504,0.040204
0.041602,0.040228
0.041699,0.040271
0.041797,0.04022
0.041895,0.040237
0.041992,0.040272
0.04209,0.040297
0.042188,0.04034
0.042285,0.040288
0.042383,0.040305
0.04248,0.040341
0.042578,0.040365
0.042676,0.040408
0.042773,0.040356
0.042871,0.040373
0.042969,0.040409
0.043066,0.040433
0.043164,0.040476
0.043262,0.040424
0.043359,0.040441
0.043457,0.040476
0.043555,0.0405
0.043652,0.040543
0.04375,0.040491
0.043848,0.040508
0.043945,0.040543
0.044043,0.040567
0.044141,0.04061
0.044238,0.040557
0.044336,0.040574
0.044434,0.040609
0.044531,0.040634
0.044629,0.040676
0.044727,0.040624
0.044824,0.040641
0.044922,0.040675
0.04502,0.0407
0.045117,0.040742
0.045215,0.04069
0.045313,0.040707
0.04541,0.040741
0.045508,0.040766
0.045605,0.040808
0.045703,0.040755
0.045801,0.040772
0.045898,0.040807
0.045996,0.040831
0.046094,0.040873
0.046191,0.04082
0.046289,0.040837
0.046387,0.040872
0.046484,0.040896
0.046582,0.040938
0.04668,0.040885
0.046777,0.040902
0.046875,0.040936
0.046973,0.040961
0.04707,0.041002
0.047168,0.040949
0.047266,0.040966
0.047363,0.041001
0.047461,0.041025
0.047559,0.041066
0.047656,0.041013
0.047754,0.04103
0.047852,0.041064
0.047949,0.041089
0.048047,0.04113
0.048145,0.041077
0.048242,0.041094
0.04834,0.041128
0.048438,0.041152
0.048535,0.041193
0.048633,0.04114
