x_CNCS_para, u_arr_CNCS_para,bound_arr_CNCS_para, spacing_arr_CNCS_para
0.2959,-0.0000,0.0035,1024.0000
0.2969,0.0000,0.0034,1024.0000
0.2979,-0.0000,0.0033,1024.0000
0.2988,0.0000,0.0032,1024.0000
0.2998,-0.0000,0.0030,1024.0000
0.3008,0.0000,0.0028,1024.0000
0.3018,-0.0000,0.0025,1024.0000
0.3027,0.0000,0.0022,1024.0000
0.3037,-0.0000,0.0018,1024.0000
0.3047,0.0000,0.0013,1024.0000
0.3057,-0.0000,0.0008,1024.0000
0.3066,0.0000,0.0002,1024.0000
0.3076,0.0000,0.0004,1024.0000
0.3086,-0.0000,0.0012,1024.0000
0.3096,0.0000,0.0019,1024.0000
0.3105,-0.0000,0.0028,1024.0000
0.3115,0.0000,0.0037,1024.0000
0.3125,-0.0000,0.0047,1024.0000
0.3135,0.0000,0.0057,1024.0000
0.3145,-0.0000,0.0067,1024.0000
0.3154,0.0000,0.0078,1024.0000
0.3164,-0.0000,0.0089,1024.0000
0.3174,0.0000,0.0100,1024.0000
0.3184,-0.0000,0.0111,1024.0000
0.3193,0.0000,0.0122,1024.0000
0.3203,-0.0000,0.0133,1024.0000
0.3213,0.0000,0.0143,1024.0000
0.3223,-0.0000,0.0153,1024.0000
0.3232,0.0000,0.0162,1024.0000
0.3242,-0.0000,0.0170,1024.0000
0.3252,0.0000,0.0177,1024.0000
0.3262,-0.0000,0.0183,1024.0000
0.3271,0.0000,0.0187,1024.0000
0.3281,-0.0000,0.0190,1024.0000
0.3291,0.0000,0.0192,1024.0000
0.3301,-0.0000,0.0191,1024.0000
0.3311,0.0000,0.0189,1024.0000
0.3320,-0.0000,0.0185,1024.0000
0.3330,0.0000,0.0178,1024.0000
0.3340,-0.0000,0.0170,1024.0000
0.3350,0.0000,0.0160,1024.0000
0.3359,-0.0000,0.0147,1024.0000
0.3369,0.0000,0.0132,1024.0000
0.3379,-0.0000,0.0116,1024.0000
0.3389,0.0000,0.0097,1024.0000
0.3398,-0.0000,0.0077,1024.0000
0.3408,0.0000,0.0055,1024.0000
0.3418,-0.0000,0.0032,1024.0000
0.3428,0.0000,0.0008,1024.0000
0.3438,0.0000,0.0018,1024.0000
0.3447,-0.0000,0.0044,1024.0000
0.3457,0.0000,0.0070,1024.0000
0.3467,-0.0000,0.0097,1024.0000
0.3477,0.0000,0.0123,1024.0000
0.3486,-0.0000,0.0149,1024.0000
0.3496,0.0000,0.0174,1024.0000
0.3506,-0.0000,0.0199,1024.0000
0.3516,0.0000,0.0221,1024.0000
0.3525,-0.0000,0.0242,1024.0000
0.3535,0.0000,0.0261,1024.0000
0.3545,-0.0000,0.0278,1024.0000
0.3555,0.0000,0.0292,1024.0000
0.3564,-0.0000,0.0304,1024.0000
0.3574,0.0000,0.0313,1024.0000
0.3584,-0.0000,0.0319,1024.0000
0.3594,0.0000,0.0322,1024.0000
0.3604,-0.0000,0.0322,1024.0000
0.3613,0.0000,0.0318,1024.0000
0.3623,-0.0000,0.0312,1024.0000
0.3633,0.0000,0.0303,1024.0000
0.3643,-0.0000,0.0291,1024.0000
0.3652,0.0000,0.0276,1024.0000
0.3662,-0.0000,0.0258,1024.0000
0.3672,0.0000,0.0239,1024.0000
0.3682,-0.0000,0.0217,1024.0000
0.3691,0.0000,0.0193,1024.0000
0.3701,-0.0000,0.0168,1024.0000
0.3711,0.0000,0.0142,1024.0000
0.3721,-0.0000,0.0115,1024.0000
0.3730,0.0000,0.0088,1024.0000
0.3740,-0.0000,0.0060,1024.0000
0.3750,0.0000,0.0032,1024.0000
0.3760,-0.0000,0.0005,1024.0000
0.3770,-0.0000,0.0022,1024.0000
0.3779,0.0000,0.0047,1024.0000
0.3789,-0.0000,0.0071,1024.0000
0.3799,0.0000,0.0094,1024.0000
0.3809,-0.0000,0.0115,1024.0000
0.3818,0.0000,0.0134,1024.0000
0.3828,-0.0000,0.0151,1024.0000
0.3838,0.0000,0.0165,1024.0000
0.3848,-0.0000,0.0178,1024.0000
0.3857,0.0000,0.0188,1024.0000
0.3867,-0.0000,0.0196,1024.0000
0.3877,0.0000,0.0202,1024.0000
0.3887,-0.0000,0.0206,1024.0000
0.3896,0.0000,0.0207,1024.0000
0.3906,-0.0000,0.0206,1024.0000
0.3916,0.0000,0.0204,1024.0000
0.3926,-0.0000,0.0199,1024.0000
0.3936,0.0000,0.0193,1024.0000
0.3945,-0.0000,0.0186,1024.0000
0.3955,0.0000,0.0177,1024.0000
0.3965,-0.0000,0.0167,1024.0000
0.3975,0.0000,0.0156,1024.0000
0.3984,-0.0000,0.0145,1024.0000
0.3994,0.0000,0.0133,1024.0000
0.4004,-0.0000,0.0120,1024.0000
0.4014,0.0000,0.0108,1024.0000
0.4023,-0.0000,0.0095,1024.0000
0.4033,0.0000,0.0083,1024.0000
0.4043,-0.0000,0.0070,1024.0000
0.4053,0.0000,0.0058,1024.0000
0.4062,-0.0000,0.0047,1024.0000
0.4072,0.0000,0.0036,1024.0000
0.4082,-0.0000,0.0026,1024.0000
0.4092,0.0000,0.0016,1024.0000
0.4102,-0.0000,0.0007,1024.0000
0.4111,0.0000,0.0001,1024.0000
0.4121,0.0000,0.0008,1024.0000
0.4131,-0.0000,0.0015,1024.0000
0.4141,0.0000,0.0020,1024.0000
0.4150,-0.0000,0.0025,1024.0000
0.4160,0.0000,0.0029,1024.0000
0.4170,-0.0000,0.0033,1024.0000
0.4180,0.0000,0.0036,1024.0000
0.4189,-0.0000,0.0038,1024.0000
0.4199,0.0000,0.0039,1024.0000
0.4209,-0.0000,0.0040,1024.0000
0.4219,0.0000,0.0041,1024.0000
0.4229,-0.0000,0.0041,1024.0000
0.4238,0.0000,0.0040,1024.0000
0.4248,-0.0000,0.0040,1024.0000
0.4258,0.0000,0.0039,1024.0000
0.4268,-0.0000,0.0037,1024.0000
0.4277,0.0000,0.0036,1024.0000
0.4287,-0.0000,0.0034,1024.0000
0.4297,0.0000,0.0033,1024.0000
0.4307,-0.0000,0.0031,1024.0000
0.4316,0.0000,0.0029,1024.0000
0.4326,-0.0000,0.0027,1024.0000
0.4336,0.0000,0.0025,1024.0000
0.4346,-0.0000,0.0024,1024.0000
0.4355,0.0000,0.0022,1024.0000
0.4365,-0.0000,0.0020,1024.0000
0.4375,0.0000,0.0018,1024.0000
0.4385,-0.0000,0.0017,1024.0000
0.4395,0.0000,0.0015,1024.0000
0.4404,-0.0000,0.0014,1024.0000
0.4414,0.0000,0.0012,1024.0000
0.4424,-0.0000,0.0011,1024.0000
0.4434,0.0000,0.0010,1024.0000
0.4443,-0.0000,0.0009,1024.0000
0.4453,0.0000,0.0008,1024.0000
0.4463,-0.0000,0.0007,1024.0000
0.4473,0.0000,0.0006,1024.0000
0.4482,-0.0000,0.0005,1024.0000
0.4492,0.0000,0.0005,1024.0000
0.4502,-0.0000,0.0004,1024.0000
0.4512,0.0000,0.0004,1024.0000
0.4521,-0.0000,0.0003,1024.0000
0.4531,0.0000,0.0003,1024.0000
0.4541,-0.0000,0.0002,1024.0000
0.4551,0.0000,0.0002,1024.0000
0.4561,-0.0000,0.0002,1024.0000
0.4570,0.0000,0.0002,1024.0000
0.4580,-0.0000,0.0001,1024.0000
0.4590,0.0000,0.0001,1024.0000
0.4600,-0.0000,0.0001,1024.0000
0.4609,0.0000,0.0001,1024.0000
0.4619,-0.0000,0.0001,1024.0000
0.4629,0.0000,0.0001,1024.0000
0.4639,-0.0000,0.0000,1024.0000
0.4648,0.0000,0.0000,1024.0000
0.4658,-0.0000,0.0000,1024.0000
0.4668,0.0000,0.0000,1024.0000
0.4678,-0.0000,0.0000,1024.0000
0.4688,0.0000,0.0000,1024.0000
0.4697,-0.0000,0.0000,1024.0000
0.4707,0.0000,0.0000,1024.0000
0.4717,-0.0000,0.0000,1024.0000
0.4727,0.0000,0.0000,1024.0000
0.4736,-0.0000,0.0000,1024.0000
0.4746,0.0000,0.0000,1024.0000
0.4756,-0.0000,0.0000,1024.0000
0.4766,0.0000,0.0000,1024.0000
0.4775,-0.0000,0.0000,1024.0000
0.4785,0.0000,0.0000,1024.0000
0.4795,-0.0000,0.0000,1024.0000
0.4805,0.0000,0.0000,1024.0000
0.4814,-0.0000,0.0000,1024.0000
0.4824,0.0000,0.0000,1024.0000
0.4834,-0.0000,0.0000,1024.0000
0.4844,0.0000,0.0000,1024.0000
0.4854,-0.0000,0.0000,1024.0000
0.4863,0.0000,0.0000,1024.0000
0.4873,-0.0000,0.0000,1024.0000
0.4883,0.0000,0.0000,1024.0000
0.4893,0.0000,0.0000,1024.0000
0.4902,0.0000,0.0000,1024.0000
0.4912,0.0000,0.0000,1024.0000
0.4922,0.0000,0.0000,1024.0000
0.4932,0.0000,0.0000,1024.0000
0.4941,0.0000,0.0000,1024.0000
0.4951,0.0000,0.0000,1024.0000
0.4961,0.0000,0.0000,1024.0000
0.4971,0.0000,0.0000,1024.0000
0.4980,0.0000,0.0000,1024.0000
0.4990,0.0000,0.0000,1024.0000
0.5000,0.0000,0.0000,512.0000
0.5020,0.0000,0.0000,512.0000
0.5039,0.0000,0.0000,512.0000
0.5059,0.0000,0.0000,512.0000
0.5078,0.0000,0.0000,512.0000
0.5098,0.0000,0.0000,512.0000
0.5117,0.0000,0.0000,512.0000
0.5137,0.0000,0.0000,512.0000
0.5156,0.0000,0.0000,512.0000
0.5176,0.0000,0.0000,512.0000
0.5195,0.0000,0.0000,512.0000
0.5215,0.0000,0.0000,512.0000
0.5234,0.0000,0.0001,512.0000
0.5254,0.0000,0.0001,512.0000
0.5273,0.0000,0.0001,512.0000
0.5293,0.0000,0.0002,512.0000
0.5312,0.0000,0.0003,512.0000
0.5332,0.0000,0.0005,512.0000
0.5352,0.0000,0.0007,512.0000
0.5371,0.0000,0.0011,512.0000
0.5391,0.0000,0.0016,512.0000
0.5410,0.0000,0.0022,512.0000
0.5430,0.0000,0.0031,512.0000
0.5449,0.0001,0.0044,512.0000
0.5469,0.0001,0.0061,512.0000
0.5488,0.0001,0.0083,512.0000
0.5508,0.0002,0.0113,512.0000
0.5527,0.0003,0.0151,512.0000
0.5547,0.0004,0.0200,512.0000
0.5566,0.0006,0.0262,512.0000
0.5586,0.0008,0.0339,512.0000
0.5605,0.0012,0.0433,512.0000
0.5625,0.0016,0.0547,512.0000
0.5645,0.0023,0.0682,512.0000
0.5664,0.0031,0.0840,512.0000
0.5684,0.0042,0.1020,512.0000
0.5703,0.0057,0.1223,512.0000
0.5723,0.0076,0.1445,512.0000
0.5742,0.0101,0.1682,512.0000
0.5762,0.0133,0.1928,512.0000
0.5781,0.0174,0.2173,512.0000
0.5801,0.0225,0.2405,512.0000
0.5820,0.0288,0.2609,512.0000
0.5840,0.0366,0.2770,512.0000
0.5859,0.0462,0.2868,512.0000
0.5879,0.0577,0.2884,512.0000
0.5898,0.0714,0.2799,512.0000
0.5918,0.0877,0.2593,512.0000
0.5938,0.1068,0.2252,512.0000
0.5957,0.1290,0.1763,512.0000
0.5977,0.1544,0.1122,512.0000
0.5996,0.1832,0.0339,512.0000
0.6016,0.2156,0.0621,512.0000
0.6035,0.2516,0.1676,512.0000
0.6055,0.2912,0.2830,512.0000
0.6074,0.3342,0.4043,512.0000
0.6094,0.3804,0.5270,512.0000
0.6113,0.4293,0.6461,512.0000
0.6133,0.4805,0.7561,512.0000
0.6152,0.5335,0.8514,512.0000
0.6172,0.5874,0.9268,512.0000
0.6191,0.6416,0.9777,512.0000
0.6211,0.6951,1.0000,512.0000
0.6230,0.7469,0.9912,512.0000
0.6250,0.7962,0.9499,512.0000
0.6270,0.8420,0.8763,512.0000
0.6289,0.8834,0.7722,512.0000
0.6309,0.9195,0.6409,512.0000
0.6328,0.9495,0.4870,512.0000
0.6348,0.9729,0.3164,512.0000
0.6367,0.9892,0.1363,512.0000
0.6387,0.9980,0.0549,512.0000
0.6406,0.9991,0.2317,512.0000
0.6426,0.9927,0.4012,512.0000
0.6445,0.9788,0.5543,512.0000
0.6465,0.9579,0.6855,512.0000
0.6484,0.9304,0.7909,512.0000
0.6504,0.8970,0.8678,512.0000
0.6523,0.8584,0.9150,512.0000
0.6543,0.8155,0.9326,512.0000
0.6562,0.7691,0.9221,512.0000
0.6582,0.7201,0.8860,512.0000
0.6602,0.6694,0.8278,512.0000
0.6621,0.6178,0.7514,512.0000
0.6641,0.5662,0.6614,512.0000
0.6660,0.5152,0.5623,512.0000
0.6680,0.4656,0.4585,512.0000
0.6699,0.4178,0.3541,512.0000
0.6719,0.3724,0.2529,512.0000
0.6738,0.3296,0.1578,512.0000
0.6758,0.2898,0.0714,512.0000
0.6777,0.2531,0.0113,512.0000
0.6797,0.2195,0.0716,512.0000
0.6816,0.1891,0.1248,512.0000
0.6836,0.1619,0.1666,512.0000
0.6855,0.1377,0.1973,512.0000
0.6875,0.1163,0.2178,512.0000
0.6895,0.0977,0.2291,512.0000
0.6914,0.0815,0.2326,512.0000
0.6934,0.0675,0.2296,512.0000
0.6953,0.0556,0.2214,512.0000
0.6973,0.0455,0.2092,512.0000
0.6992,0.0370,0.1943,512.0000
0.7012,0.0299,0.1776,512.0000
0.7031,0.0240,0.1601,512.0000
0.7051,0.0192,0.1424,512.0000
0.7070,0.0152,0.1251,512.0000
0.7090,0.0120,0.1086,512.0000
0.7109,0.0094,0.0933,512.0000
0.7129,0.0074,0.0793,512.0000
0.7148,0.0057,0.0668,512.0000
0.7168,0.0044,0.0557,512.0000
0.7188,0.0034,0.0460,512.0000
0.7207,0.0026,0.0377,512.0000
0.7227,0.0019,0.0306,512.0000
0.7246,0.0015,0.0247,512.0000
0.7266,0.0011,0.0197,512.0000
0.7285,0.0008,0.0156,512.0000
0.7305,0.0006,0.0123,512.0000
0.7324,0.0004,0.0096,512.0000
0.7344,0.0003,0.0075,512.0000
0.7363,0.0002,0.0057,512.0000
0.7383,0.0002,0.0044,512.0000
0.7402,0.0001,0.0033,512.0000
0.7422,0.0001,0.0025,512.0000
0.7441,0.0001,0.0019,512.0000
0.7461,0.0000,0.0014,512.0000
0.7480,0.0000,0.0010,512.0000
0.7500,0.0000,0.0008,512.0000
0.7520,0.0000,0.0006,512.0000
0.7539,0.0000,0.0004,512.0000
0.7559,0.0000,0.0003,512.0000
0.7578,0.0000,0.0002,512.0000
0.7598,0.0000,0.0001,512.0000
0.7617,0.0000,0.0001,512.0000
0.7637,0.0000,0.0001,512.0000
0.7656,0.0000,0.0001,512.0000
0.7676,0.0000,0.0000,512.0000
0.7695,0.0000,0.0000,512.0000
0.7715,0.0000,0.0000,512.0000
0.7734,0.0000,0.0000,512.0000
0.7754,0.0000,0.0000,512.0000
0.7773,0.0000,0.0000,512.0000
0.7793,0.0000,0.0000,512.0000
